NumMentions,ActionGeo_Lat,ActionGeo_Long,SQLDATE,ActionGeo_FullName,ActionGeo_Type
109,31.1981,29.9192,20101116,"Alexandria, Al Iskandariyah, Egypt",4
131,31.2222,121.458,20101118,"Shanghai, Shanghai, China",4
264,39.9289,116.388,20101118,"Beijing, Beijing, China",4
235,30.05,31.25,20101122,"Cairo, Al Qahirah, Egypt",4
123,35.75,51.5148,20101226,"Tehran, Tehran, Iran",4
259,52.5167,13.4,20101227,"Berlin, Berlin, Germany",4
147,35.75,51.5148,20101227,"Tehran, Tehran, Iran",4
110,35.75,51.5148,20101228,"Tehran, Tehran, Iran",4
816,60.0,100.0,20110103,Russia,1
1395,60.0,100.0,20110104,Russia,1
118,55.7522,37.6156,20110105,"Moscow, Moskva, Russia",4
102,19.0,-70.6667,20110107,Dominican Republic,1
284,44.0,112.0,20110109,"Inner Mongolia, Nei Mongol, China",5
102,39.9289,116.388,20110109,"Beijing, Beijing, China",4
141,39.9289,116.388,20110110,"Beijing, Beijing, China",4
304,19.0,-72.4167,20110110,Haiti,1
189,42.0,43.5,20110112,Georgia,1
1087,36.8028,10.1797,20110114,"Tunis, (TS26), Tunisia",4
458,33.8758,10.8575,20110114,"Djerba, Madanin, Tunisia",4
149,36.8028,10.1797,20110115,"Tunis, (TS26), Tunisia",4
149,18.5392,-72.335,20110118,"Port-Au-Prince, Ouest, Haiti",4
120,46.0,2.0,20110118,France,1
118,46.0,2.0,20110118,France,1
149,18.5392,-72.335,20110118,"Port-Au-Prince, Ouest, Haiti",4
329,31.1981,29.9192,20110125,"Alexandria, Al Iskandariyah, Egypt",4
144,31.1981,29.9192,20110125,"Alexandria, Al Iskandariyah, Egypt",4
135,0.315556,32.5656,20110127,"Kampala, Kampala, Uganda",4
115,27.0,30.0,20110128,Egypt,1
144,47.0,8.0,20110201,Switzerland,1
114,30.05,31.25,20110203,"Cairo, Al Qahirah, Egypt",4
173,30.05,31.25,20110204,"Cairo, Al Qahirah, Egypt",4
216,30.05,31.25,20110204,"Cairo, Al Qahirah, Egypt",4
121,30.05,31.25,20110204,"Cairo, Al Qahirah, Egypt",4
173,30.05,31.25,20110204,"Cairo, Al Qahirah, Egypt",4
360,42.1497,-74.9384,20110212,"New York, United States",2
165,30.05,31.25,20110212,"Cairo, Al Qahirah, Egypt",4
243,32.7627,21.7551,20110220,"Al-Baida, Baladiyat al Jabal al Akhdar, Libya",4
170,32.7627,21.7551,20110220,"Al-Baida, Baladiyat al Jabal al Akhdar, Libya",4
113,14.5425,49.1242,20110223,"Mukalla, ?a?ramawt, Yemen",4
180,23.1319,-82.3642,20110223,"Havana, Ciudad de La Habana, Cuba",4
125,31.7333,-106.483,20110225,"Ciudad Juarez, Méco, Mexico",4
172,38.8951,-77.0364,20110301,"Washington, District of Columbia, United States",3
279,7.0,81.0,20110309,Sri Lanka,1
549,24.6408,46.7728,20110310,"Riyadh, Ar Riya?, Saudi Arabia",4
126,24.6408,46.7728,20110311,"Riyadh, Ar Riya?, Saudi Arabia",4
117,5.34111,-4.02806,20110318,"Abidjan, Lagunes, Cote D'ivoire",4
160,15.3547,44.2067,20110318,"Sanaa, San‘a', Yemen",4
136,23.1319,-82.3642,20110322,"Havana, Ciudad de La Habana, Cuba",4
135,33.6977,36.373,20110326,"Saydnaya, Rif Dimashq, Syria",4
379,48.8667,2.33333,20110411,"Paris, RhôAlpes, France",4
262,38.5223,-77.2936,20110419,"Quantico, Virginia, United States",3
242,37.768,-78.2057,20110419,"Virginia, United States",2
102,38.5223,-77.2936,20110419,"Quantico, Virginia, United States",3
928,38.8951,-77.0364,20110419,"White House, District of Columbia, United States",3
148,38.8951,-77.0364,20110420,"White House, District of Columbia, United States",3
924,38.8951,-77.0364,20110420,"White House, District of Columbia, United States",3
288,33.0,44.0,20110420,Iraq,1
204,37.768,-78.2057,20110420,"Virginia, United States",2
301,33.5,36.3,20110421,"Damascus, Dimashq, Syria",4
251,33.5,36.3,20110421,"Damascus, Dimashq, Syria",4
110,34.7268,36.7234,20110422,"Homs, ?ims, Syria",4
118,33.5,36.3,20110427,"Damascus, Dimashq, Syria",4
162,35.5148,35.7768,20110427,"Latakia, Al Ladhiqiyah, Syria",4
467,33.2456,35.6928,20110427,"Banias, Al Qunaytirah, Syria",4
212,38.8951,-77.0364,20110428,"White House, District of Columbia, United States",3
108,1.3667,103.8,20110507,Singapore,1
243,30.5167,18.5667,20110507,"Ras Lanuf, Libya (general), Libya",4
192,30.5167,18.5667,20110507,"Ras Lanuf, Libya (general), Libya",4
108,1.3667,103.8,20110507,Singapore,1
115,32.8925,13.18,20110509,"Tripoli, Tarabulus, Libya",4
128,32.8925,13.18,20110510,"Tripoli, Tarabulus, Libya",4
160,32.8925,13.18,20110510,"Tripoli, Tarabulus, Libya",4
139,1.0,32.0,20110511,Uganda,1
145,33.018,36.1281,20110518,"Inkhil, Dar‘a, Syria",4
116,33.018,36.1281,20110518,"Inkhil, Dar‘a, Syria",4
116,33.018,36.1281,20110518,"Inkhil, Dar‘a, Syria",4
125,32.0,53.0,20110519,Iran,1
261,6.74446,-7.02698,20110524,"Guere, Cavaly, Cote D'ivoire",4
103,27.8333,-81.717,20110527,"Florida, United States",2
225,41.5834,-72.7622,20110527,"Connecticut, United States",2
326,41.5834,-72.7622,20110527,"Connecticut, United States",2
336,-35.2833,149.217,20110602,"Canberra, Australian Capital Territory, Australia",4
107,-37.8167,144.967,20110603,"Melbourne, Victoria, Australia",4
233,2.5,112.5,20110603,Malaysia,1
210,25.2867,51.5333,20110605,"Doha, Ad Daw?ah, Qatar",4
379,45.8,16.0,20110611,"Zagreb, Zagreb, Grad, Croatia",4
234,45.1667,15.5,20110611,Croatia,1
196,39.9272,32.8644,20110614,"Ankara, Ankara, Turkey",4
130,39.9272,32.8644,20110615,"Ankara, Ankara, Turkey",4
435,39.9289,116.388,20110627,"Beijing, Beijing, China",4
644,39.9289,116.388,20110627,"Beijing, Beijing, China",4
198,39.9289,116.388,20110627,"Beijing, Beijing, China",4
124,52.5,5.75,20110627,Netherlands,1
132,39.9289,116.388,20110627,"Beijing, Beijing, China",0
618,39.9289,116.388,20110627,"Beijing, Beijing, China",4
132,39.9289,116.388,20110627,"Beijing, Beijing, China",0
112,15.3547,44.2067,20110630,"Sanaa, San‘a', Yemen",4
214,54.0,-2.0,20110713,United Kingdom,1
214,54.0,-2.0,20110713,United Kingdom,1
274,-13.9833,33.7833,20110721,"Lilongwe, Lilongwe, Malawi",4
198,35.75,51.5148,20110730,"Tehran, Tehran, Iran",4
198,35.75,51.5148,20110730,"Tehran, Tehran, Iran",4
198,31.636,50.7935,20110731,"Arman, Chahar Ma?all va Bakhtiari, Iran",4
234,35.75,51.5148,20110731,"Tehran, Tehran, Iran",4
378,35.75,51.5148,20110731,"Tehran, Tehran, Iran",4
189,31.636,50.7935,20110731,"Arman, Chahar Ma?all va Bakhtiari, Iran",4
593,33.5,36.3,20110801,"Damascus, Dimashq, Syria",4
119,35.1318,36.7578,20110802,"Hama, ?amah, Syria",4
131,10.75,106.667,20110811,"Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of",4
198,30.05,31.25,20110811,"Cairo, Al Qahirah, Egypt",4
131,10.75,106.667,20110811,"Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of",4
244,33.9167,76.6667,20110823,"Kashmir, Jammu and Kashmir, India",5
109,30.0,70.0,20110823,Pakistan,1
135,23.7231,90.4086,20110824,"Dhaka, Dhaka, Bangladesh",4
150,32.8925,13.18,20110826,"Tripoli, Tarabulus, Libya",4
101,32.8925,13.18,20110828,"Tripoli, Tarabulus, Libya",4
108,32.8925,13.18,20110829,"Tripoli, Tarabulus, Libya",4
173,32.8925,13.18,20110830,"Tripoli, Tarabulus, Libya",4
198,32.8925,13.18,20110830,"Tripoli, Tarabulus, Libya",4
148,3.16667,101.7,20110831,"Kuala Lumpur, Kuala Lumpur, Malaysia",4
278,32.8925,13.18,20110831,"Tripoli, Tarabulus, Libya",4
119,32.8925,13.18,20110901,"Tripoli, Tarabulus, Libya",4
604,32.8925,13.18,20110912,"Tripoli, Tarabulus, Libya",4
172,32.8925,13.18,20110913,"Tripoli, Tarabulus, Libya",4
108,35.75,51.5148,20110915,"Tehran, Tehran, Iran",4
126,35.75,51.5148,20110915,"Tehran, Tehran, Iran",4
133,15.3547,44.2067,20110919,"Sanaa, San‘a', Yemen",4
159,15.3547,44.2067,20110919,"Sanaa, San‘a', Yemen",4
260,42.0,43.5,20110920,Georgia,1
198,38.8951,-77.0364,20110921,"White House, District of Columbia, United States",3
113,6.8749,101.255,20110927,"Pattani, Pattani, Thailand",4
136,54.6833,25.3167,20110929,"Vilnius, Vilniaus Apskritis, Lithuania",4
342,32.8925,13.18,20111014,"Tripoli, Tarabulus, Libya",4
262,32.8925,13.18,20111021,"Tripoli, Tarabulus, Libya",4
138,46.0667,-62.8167,20111021,"Surrey, Prince Edward Island, Canada",4
116,30.0445,31.2332,20111112,"Arab League, Al Qahirah, Egypt",4
205,31.9223,12.252,20111119,"Zintan, Libya (general), Libya",4
506,32.8925,13.18,20111120,"Tripoli, Tarabulus, Libya",4
234,31.1981,29.9192,20111121,"Alexandria, Al Iskandariyah, Egypt",4
191,30.05,31.25,20111121,"Cairo, Al Qahirah, Egypt",4
216,7.13333,124.3,20111122,"Maguindanao, Maguindanao, Philippines",5
117,21.5169,39.2192,20111122,"Jeddah, Makkah, Saudi Arabia",4
272,14.6042,120.982,20111123,"Manila, Manila, Philippines",4
223,7.13333,124.3,20111123,"Maguindanao, Maguindanao, Philippines",5
211,13.75,100.517,20111123,"Bangkok, Krung Thep Mahanakhon, Thailand",4
255,13.75,100.517,20111123,"Bangkok, Krung Thep Mahanakhon, Thailand",4
105,27.0,30.0,20111125,Egypt,1
105,27.0,30.0,20111125,Egypt,1
148,30.05,31.25,20111125,"Cairo, Al Qahirah, Egypt",4
194,45.4667,9.2,20111129,"Milan, Lombardia, Italy",4
207,5.34111,-4.02806,20111130,"Abidjan, Lagunes, Cote D'ivoire",4
207,5.34111,-4.02806,20111130,"Abidjan, Lagunes, Cote D'ivoire",4
146,8.0,38.0,20111227,Ethiopia,1
146,8.0,38.0,20111227,Ethiopia,1
244,3.16667,101.7,20120110,"Kuala Lumpur, Kuala Lumpur, Malaysia",4
117,10.0,8.0,20120117,Nigeria,1
117,10.0,8.0,20120117,Nigeria,1
108,6.45306,3.39583,20120117,"Lagos, Lagos, Nigeria",4
108,6.45306,3.39583,20120117,"Lagos, Lagos, Nigeria",4
153,30.05,31.25,20120123,"Cairo, Al Qahirah, Egypt",4
101,30.05,31.25,20120124,"Cairo, Al Qahirah, Egypt",4
136,7.41278,3.78472,20120125,"Boko, Oyo, Nigeria",4
152,30.05,31.25,20120125,"Cairo, Al Qahirah, Egypt",4
170,7.41278,3.78472,20120125,"Boko, Oyo, Nigeria",4
217,44.4333,26.1,20120127,"Bucharest, Bucuresti, Romania",4
144,33.3386,44.3939,20120201,"Baghdad, Baghdad, Iraq",4
182,55.7522,37.6156,20120202,"Moscow, Moskva, Russia",4
210,46.0,2.0,20120205,France,1
241,32.8925,13.18,20120205,"Tripoli, Tarabulus, Libya",4
504,3.25,73.0,20120208,Maldives,1
103,-10.0,70.0,20120208,"Indian Ocean, ,",4
111,33.3386,44.3939,20120208,"Baghdad, Baghdad, Iraq",4
103,-10.0,70.0,20120208,"Indian Ocean, ,",4
504,3.25,73.0,20120208,Maldives,1
194,3.25,73.0,20120208,Maldives,1
140,7.0,81.0,20120209,Sri Lanka,1
178,51.5,-0.116667,20120211,"London, London, City of, United Kingdom",4
159,0.064444,32.4469,20120214,"Entebbe, Wakiso, Uganda",4
155,0.315556,32.5656,20120214,"Kampala, Kampala, Uganda",4
155,33.5,36.3,20120314,"Damascus, Dimashq, Syria",4
227,33.5,36.3,20120314,"Damascus, Dimashq, Syria",4
136,35.9306,36.6339,20120314,"Idlib, Idlib, Syria",4
173,33.5,36.3,20120314,"Damascus, Dimashq, Syria",4
126,51.5,-0.116667,20120314,"London, London, City of, United Kingdom",4
182,35.9306,36.6339,20120314,"Idlib, Idlib, Syria",4
155,33.5,36.3,20120314,"Damascus, Dimashq, Syria",4
175,33.5,36.3,20120314,"Damascus, Dimashq, Syria",4
175,33.5,36.3,20120314,"Damascus, Dimashq, Syria",4
126,35.9306,36.6339,20120314,"Idlib, Idlib, Syria",4
279,30.05,31.25,20120316,"Cairo, Al Qahirah, Egypt",4
126,30.05,31.25,20120316,"Cairo, Al Qahirah, Egypt",4
144,30.05,31.25,20120317,"Cairo, Al Qahirah, Egypt",4
125,32.8925,13.18,20120320,"Tripoli, Tarabulus, Libya",4
114,30.05,31.25,20120322,"Cairo, Al Qahirah, Egypt",4
111,12.65,-8.0,20120324,"Bamako, Bamako, Mali",4
135,31.5,34.75,20120327,Israel,1
117,23.1319,-82.3642,20120328,"Havana, Ciudad de La Habana, Cuba",4
159,26.2361,50.5831,20120402,"Manama, Al Manamah, Bahrain",4
128,26.2361,50.5831,20120402,"Manama, Al Manamah, Bahrain",4
132,33.5,36.3,20120403,"Damascus, Dimashq, Syria",4
126,35.9306,36.6339,20120404,"Idlib, Idlib, Syria",4
186,33.5,36.3,20120404,"Damascus, Dimashq, Syria",4
126,35.9306,36.6339,20120404,"Idlib, Idlib, Syria",4
138,12.65,-8.0,20120407,"Bamako, Bamako, Mali",4
181,9.08333,7.53333,20120416,"Abuja, Abuja Federal Capital Territory, Nigeria",4
136,32.8925,13.18,20120418,"Tripoli, Tarabulus, Libya",4
368,40.3953,49.8822,20120419,"Baku, Baki*, Azerbaijan",4
377,40.3953,49.8822,20120419,"Baku, Baki*, Azerbaijan",4
333,41.4334,-72.834,20120425,"Quinnipiac, Connecticut, United States",3
140,39.9289,116.388,20120504,"Peking, Beijing, China",4
207,23.7231,90.4086,20120504,"Dhaka, Dhaka, Bangladesh",4
1121,23.7231,90.4086,20120505,"Dhaka, Dhaka, Bangladesh",4
135,12.65,-8.0,20120516,"Bamako, Bamako, Mali",4
126,51.5,-0.133333,20120518,"Buckingham Palace, Westminster, United Kingdom",4
306,-17.8178,31.0447,20120524,"Harare, Mashonaland East, Zimbabwe",4
105,45.5,-73.5833,20120528,"Montreal, Quebec, Canada",4
105,45.5,-73.5833,20120528,"Montreal, Quebec, Canada",4
107,45.5,-73.5833,20120528,"Montreal, Quebec, Canada",4
131,45.5,-73.5833,20120529,"Montreal, Quebec, Canada",4
135,45.5,-73.5833,20120529,"Montreal, Quebec, Canada",4
131,45.5,-73.5833,20120529,"Montreal, Quebec, Canada",4
