NumMentions,ActionGeo_Lat,ActionGeo_Long,SQLDATE,ActionGeo_FullName,ActionGeo_Type
269,33.5,36.3,20130831,"Damascus, Dimashq, Syria",4
480,-25.7069,28.2294,20130901,"Pretoria, Gauteng, South Africa",4
698,-33.9167,18.4167,20130901,"Cape Town, Western Cape, South Africa",4
218,33.3386,44.3939,20130904,"Baghdad, Baghdad, Iraq",4
232,48.8667,2.33333,20130904,"Paris, RhôAlpes, France",4
220,35.4983,42.7337,20130906,"Azamiyah, NinawáZ, Iraq",4
220,35.4983,42.7337,20130906,"Azamiyah, NinawáZ, Iraq",4
220,35.4983,42.7337,20130906,"Azamiyah, NinawáZ, Iraq",4
262,2.06667,45.3667,20130907,"Mogadishu, Banaadir, Somalia",4
352,55.7522,37.6156,20130907,"Moscow, Moskva, Russia",4
444,35.0,38.0,20130907,Syria,1
202,33.8442,36.5469,20130908,"Maalula, Rif Dimashq, Syria",4
220,43.3504,-84.5603,20130911,"Michigan, United States",2
350,20.0,77.0,20130916,India,1
208,51.4247,38.5665,20130916,"Lavrov, Voronezhskaya Oblast', Russia",4
204,38.8951,-77.0364,20130921,"Washington, District of Columbia, United States",3
276,35.75,51.5148,20130921,"Tehran, Tehran, Iran",4
240,-1.28333,36.8167,20130922,"Nairobi, Nairobi Area, Kenya",4
310,38.8951,-77.0364,20130922,"Washington, District of Columbia, United States",3
296,35.75,51.5148,20130923,"Tehran, Tehran, Iran",4
536,42.1497,-74.9384,20130923,"New York, United States",2
344,55.7522,37.6156,20130924,"Moscow, Moskva, Russia",4
344,55.7522,37.6156,20130924,"Moscow, Moskva, Russia",4
460,38.8951,-77.0364,20130924,"White House, District of Columbia, United States",3
238,-22.9,-43.2333,20130925,"Rio De Janeiro, Estado do Rio, Brazil",4
250,36.2028,37.1586,20130925,"Aleppo, ?alab, Syria",4
257,36.2028,37.1586,20130925,"Aleppo, ?alab, Syria",4
530,60.0,100.0,20130925,Russia,1
405,33.5,36.3,20130925,"Damascus, Dimashq, Syria",4
250,36.2028,37.1586,20130925,"Aleppo, ?alab, Syria",4
216,35.0,105.0,20130926,China,1
250,60.0,100.0,20130926,Russia,1
205,42.1497,-74.9384,20130928,"New York, United States",2
238,33.5,36.3,20130928,"Damascus, Dimashq, Syria",4
238,33.5,36.3,20130928,"Damascus, Dimashq, Syria",4
504,38.8951,-77.0364,20130928,"Washington, District of Columbia, United States",3
268,32.0667,34.7667,20130930,"Tel Aviv, Tel Aviv, Israel",4
268,32.0667,34.7667,20130930,"Tel Aviv, Tel Aviv, Israel",4
261,24.0,90.0,20130930,Bangladesh,1
235,33.3386,44.3939,20130930,"Bagdad, Baghdad, Iraq",4
297,33.3386,44.3939,20131005,"Baghdad, Baghdad, Iraq",4
297,33.3386,44.3939,20131005,"Baghdad, Baghdad, Iraq",4
205,33.5,36.3,20131007,"Damascus, Dimashq, Syria",4
784,35.0,38.0,20131007,Syria,1
784,46.1956,6.14811,20131007,"Geneva, Genè, Switzerland",4
205,33.5,36.3,20131007,"Damascus, Dimashq, Syria",4
386,33.8719,35.5097,20131008,"Beirut, Beyrouth, Lebanon",4
324,33.5,36.3,20131008,"Damascus, Dimashq, Syria",4
450,36.2028,37.1586,20131008,"Aleppo, ?alab, Syria",4
225,36.2028,37.1586,20131008,"Aleppo, ?alab, Syria",4
496,33.5,36.3,20131009,"Damascus, Dimashq, Syria",4
353,38.0,-97.0,20131011,United States,1
210,38.0,-97.0,20131011,United States,1
216,7.41278,3.78472,20131017,"Boko, Oyo, Nigeria",4
285,33.3386,44.3939,20131017,"Baghdad, Baghdad, Iraq",4
352,35.75,51.5148,20131017,"Tehran, Tehran, Iran",4
220,33.5,36.3,20131021,"Damascus, Dimashq, Syria",4
456,36.077,37.3725,20131025,"Safira, ?alab, Syria",4
216,35.0,38.0,20131101,Syria,1
210,36.077,37.3725,20131101,"Safira, ?alab, Syria",4
210,36.077,37.3725,20131101,"Safira, ?alab, Syria",4
210,36.077,37.3725,20131101,"Safira, ?alab, Syria",4
210,12.65,-8.0,20131105,"Bamako, Bamako, Mali",4
415,-1.28333,36.8167,20131106,"Nairobi, Nairobi Area, Kenya",4
270,31.95,35.9333,20131108,"Amman, (JO11), Jordan",4
278,11.2433,125.005,20131110,"Tacloban, Tacloban, Philippines",4
210,-3.42722,12.3961,20131111,"Goma, Niari, Congo",4
290,-1.0,15.0,20131111,Congo,1
206,38.0,-97.0,20131111,United States,1
210,-3.42722,12.3961,20131111,"Goma, Niari, Congo",4
541,14.6042,120.982,20131112,"Manila, Manila, Philippines",4
210,32.144,121.342,20131112,"Haiyan, Jiangsu, China",4
206,27.0039,109.832,20131112,"Jinping, Hunan, China",4
228,14.6042,120.982,20131113,"Manila, Manila, Philippines",4
262,9.6567,80.0137,20131115,"Jaffna, Northern, Sri Lanka",4
224,11.4833,10.9667,20131122,"Adamawa, Nigeria (general), Nigeria",4
498,34.889,35.8866,20131123,"Tartous, Tartus, Syria",4
216,41.0186,28.9647,20131125,"Istanbul, Istanbul, Turkey",4
250,48.8667,2.33333,20131126,"Paris, RhôAlpes, France",4
246,38.0,-97.0,20131126,United States,1
278,7.0,21.0,20131126,Central African Republic,1
230,33.3386,44.3939,20131126,"Baghdad, Baghdad, Iraq",4
398,33.8719,35.5097,20131127,"Beirut, Beyrouth, Lebanon",4
581,46.1956,6.14811,20131127,"Geneva, Genè, Switzerland",4
208,33.3386,44.3939,20131128,"Baghdad, Baghdad, Iraq",4
208,33.3386,44.3939,20131128,"Baghdad, Baghdad, Iraq",4
248,31.7667,35.2333,20131206,"Jerusalem, Israel (general), Israel",4
208,38.0,-97.0,20131206,United States,1
208,38.0,-97.0,20131206,United States,1
290,38.0,-97.0,20131206,United States,1
232,38.0,-97.0,20131206,United States,1
226,38.0,-97.0,20131206,United States,1
265,32.8925,13.18,20131209,"Tripoli, Tarabulus, Libya",4
249,32.8925,13.18,20131209,"Tripoli, Tarabulus, Libya",4
310,39.0194,125.755,20131210,"Pyongyang, P'yongyang-si, North Korea",4
231,33.0,44.0,20131213,Iraq,1
252,4.84597,31.6012,20131216,"Juba, Wilayat Bahr al Jabal, South Sudan",4
264,33.5,36.3,20131216,"Damascus, Dimashq, Syria",4
210,15.0,30.0,20131216,Sudan,1
256,60.0,100.0,20131216,Russia,1
248,33.5,36.3,20131217,"Damascus, Dimashq, Syria",4
220,38.8951,-77.0364,20131219,"Washington, District of Columbia, United States",3
591,4.84597,31.6012,20131220,"Juba, Wilayat Bahr al Jabal, South Sudan",4
276,4.84597,31.6012,20131220,"Juba, Wilayat Bahr al Jabal, South Sudan",4
340,8.82338,26.7817,20131220,"Dinka, Wilayat Shimal Bahr al Ghazal, South Sudan",4
260,15.0,30.0,20131222,Sudan,1
230,15.5881,32.5342,20131223,"Khartoum, Al Khartum, Sudan",4
307,15.0,30.0,20131224,Sudan,1
250,8.51667,33.45,20131224,"Nuer, Wilayat A`ali an Nil, South Sudan",4
254,48.8667,2.33333,20131224,"Paris, RhôAlpes, France",4
250,8.51667,33.45,20131224,"Nuer, Wilayat A`ali an Nil, South Sudan",4
236,8.82338,26.7817,20131229,"Dinka, Wilayat Shimal Bahr al Ghazal, South Sudan",4
258,8.82338,26.7817,20131229,"Dinka, Wilayat Shimal Bahr al Ghazal, South Sudan",4
206,15.0,30.0,20131231,Sudan,1
250,36.2028,37.1586,20131231,"Aleppo, ?alab, Syria",4
270,4.84597,31.6012,20140108,"Juba, Wilayat Bahr al Jabal, South Sudan",4
216,23.7231,90.4086,20140112,"Dhaka, Dhaka, Bangladesh",4
210,35.0,38.0,20140114,Syria,1
240,29.3375,47.6581,20140114,Kuwait,1
218,35.0,38.0,20140114,Syria,1
291,9.08333,7.53333,20140114,"Abuja, Abuja Federal Capital Territory, Nigeria",4
223,29.3375,47.6581,20140114,Kuwait,1
326,35.0,38.0,20140115,Syria,1
767,35.0,38.0,20140115,Syria,1
310,33.0,44.0,20140115,Iraq,1
305,35.0,38.0,20140115,Syria,1
210,38.0,-97.0,20140127,United States,1
254,33.3386,44.3939,20140201,"Baghdad, Baghdad, Iraq",4
237,33.3386,44.3939,20140201,"Baghdad, Baghdad, Iraq",4
225,12.65,-8.0,20140203,"Bamako, Bamako, Mali",4
205,12.65,-8.0,20140203,"Bamako, Bamako, Mali",4
208,41.9,12.45,20140205,Vatican City,1
202,33.8719,35.5097,20140206,"Beirut, Beyrouth, Lebanon",4
560,15.5881,32.5342,20140208,"Khartoum, Al Khartum, Sudan",4
208,30.0,70.0,20140208,Pakistan,1
560,15.5881,32.5342,20140208,"Khartoum, Al Khartum, Sudan",4
264,33.8719,35.5097,20140210,"Beirut, Beyrouth, Lebanon",4
230,35.0,38.0,20140210,Syria,1
307,33.3558,43.7861,20140213,"Fallujah, Al Anbar, Iraq",4
260,35.0,38.0,20140213,Syria,1
213,33.3386,44.3939,20140213,"Baghdad, Baghdad, Iraq",4
210,33.3558,43.7861,20140213,"Fallujah, Al Anbar, Iraq",4
390,46.1956,6.14811,20140214,"Geneva, Genè, Switzerland",4
210,33.5,36.3,20140214,"Damascus, Dimashq, Syria",4
204,2.06667,45.3667,20140214,"Mogadishu, Banaadir, Somalia",4
246,33.5,36.3,20140217,"Damascus, Dimashq, Syria",4
240,-35.2833,149.217,20140217,"Canberra, Australian Capital Territory, Australia",4
240,-35.2833,149.217,20140218,"Canberra, Australian Capital Territory, Australia",4
250,2.06667,45.3667,20140219,"Mogadishu, Banaadir, Somalia",4
323,33.5,36.3,20140220,"Damascus, Dimashq, Syria",4
220,1.0,32.0,20140225,Uganda,1
254,15.0,48.0,20140226,Yemen,1
250,12.65,-8.0,20140228,"Bamako, Bamako, Mali",4
212,6.0,12.0,20140228,Cameroon,1
250,12.65,-8.0,20140228,"Bamako, Bamako, Mali",4
210,33.5,36.3,20140228,"Damascus, Dimashq, Syria",4
256,0.315556,32.5656,20140228,"Kampala, Kampala, Uganda",4
240,20.0,-12.0,20140228,Mauritania,1
390,45.0,34.0,20140228,"Crimea, Krym, Avtonomna Respublika, Ukraine",4
370,24.0,54.0,20140228,United Arab Emirates,1
290,2.06667,45.3667,20140228,"Mogadishu, Banaadir, Somalia",4
210,60.0,100.0,20140228,Russia,1
208,1.0,32.0,20140228,Uganda,1
546,17.25,-88.75,20140301,Belize,1
302,55.7522,37.6156,20140301,"Moscow, Moskva, Russia",4
288,49.0,32.0,20140301,Ukraine,1
218,45.0,34.0,20140301,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",4
368,49.0,32.0,20140301,Ukraine,1
300,12.65,-8.0,20140301,"Bamako, Bamako, Mali",4
424,45.0,34.0,20140301,"Crimea, Krym, Avtonomna Respublika, Ukraine",4
296,55.7522,37.6156,20140301,"Moscow, Moskva, Russia",4
364,18.4712,-77.9188,20140301,"Montego, Saint James, Jamaica",4
296,55.7522,37.6156,20140301,"Moscow, Moskva, Russia",4
302,55.7522,37.6156,20140301,"Moscow, Moskva, Russia",4
290,24.0,54.0,20140301,United Arab Emirates,1
260,50.4333,30.5167,20140301,"Kiev, Ukraine (general), Ukraine",4
220,50.4333,30.5167,20140301,"Kiev, Ukraine (general), Ukraine",4
300,12.65,-8.0,20140301,"Bamako, Bamako, Mali",4
384,49.0,32.0,20140301,Ukraine,1
298,50.4333,30.5167,20140302,"Kiev, Ukraine (general), Ukraine",4
400,35.0,38.0,20140303,Syria,1
390,35.0,38.0,20140303,Syria,1
390,35.0,38.0,20140303,Syria,1
312,27.7481,116.274,20140303,"Xinjiang, Jiangxi, China",4
400,35.0,38.0,20140303,Syria,1
400,35.0,38.0,20140303,Syria,1
220,30.6012,31.181,20140303,"Al-Islah, Al Gharbiyah, Egypt",4
400,7.0,21.0,20140303,Central African Republic,1
390,35.0,38.0,20140303,Syria,1
230,51.5,-0.116667,20140303,"London, London, City of, United Kingdom",4
510,35.0,38.0,20140304,Syria,1
230,-22.9,-43.2333,20140304,"Rio De Janeiro, Estado do Rio, Brazil",4
510,35.0,38.0,20140304,Syria,1
510,7.0,21.0,20140304,Central African Republic,1
220,51.5,-0.116667,20140304,"London, London, City of, United Kingdom",4
510,35.0,38.0,20140304,Syria,1
220,51.5,-0.116667,20140304,"London, London, City of, United Kingdom",4
408,27.7481,116.274,20140304,"Xinjiang, Jiangxi, China",4
510,35.0,38.0,20140304,Syria,1
380,3.11383,43.6498,20140304,"Baidoa, Bay, Somalia",4
510,35.0,38.0,20140304,Syria,1
510,35.0,38.0,20140304,Syria,1
214,35.0,38.0,20140305,Syria,1
330,8.49,-13.2342,20140305,"Freetown, Western Area, Sierra Leone",4
628,50.4333,30.5167,20140305,"Kyiv, Kyyiv, Misto, Ukraine",4
358,16.0,8.0,20140305,Niger,1
320,-22.9,-43.2333,20140305,"Rio De Janeiro, Estado do Rio, Brazil",4
270,13.0,105.0,20140306,Cambodia,1
330,32.8925,13.18,20140306,"Tripoli, Tarabulus, Libya",4
330,32.8925,13.18,20140306,"Tripoli, Tarabulus, Libya",4
206,10.5,-66.9167,20140307,"Caracas, Distrito Federal, Venezuela",4
290,10.5,-66.9167,20140307,"Caracas, Distrito Federal, Venezuela",4
296,33.0,65.0,20140308,Afghanistan,1
390,33.0,65.0,20140308,Afghanistan,1
370,33.0,65.0,20140308,Afghanistan,1
296,33.0,65.0,20140308,Afghanistan,1
370,33.0,65.0,20140308,Afghanistan,1
230,33.3386,44.3939,20140308,"Baghdad, Baghdad, Iraq",4
296,33.0,65.0,20140308,Afghanistan,1
400,34.5167,69.1833,20140308,"Kabul, Kabol, Afghanistan",4
216,38.8951,-77.0364,20140310,"Washington, District of Columbia, United States",3
230,13.3285,14.1217,20140312,"Lake Chad, Nigeria (general), Nigeria",4
460,35.0,38.0,20140312,Syria,1
386,35.0,38.0,20140312,Syria,1
310,44.9572,34.1108,20140315,"Simferopol, Krym, Avtonomna Respublika, Ukraine",4
262,49.0,32.0,20140315,Ukraine,1
260,55.7522,37.6156,20140315,"Moscow, Moskva, Russia",4
222,45.0,34.0,20140315,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",4
530,41.85,-87.6501,20140316,"Chicago, Illinois, United States",3
260,31.5,34.75,20140316,Israel,1
260,31.5,34.75,20140316,Israel,1
220,-20.2833,57.55,20140317,Mauritius,1
282,54.6833,25.3167,20140319,"Vilnius, Vilniaus Apskritis, Lithuania",4
217,50.4333,30.5167,20140319,"Kiev, Ukraine (general), Ukraine",4
570,10.0,49.0,20140320,Somalia,1
214,50.4333,30.5167,20140320,"Kiev, Ukraine (general), Ukraine",4
380,42.8333,12.8333,20140321,Italy,1
210,33.5,36.3,20140321,"Damascus, Dimashq, Syria",4
310,25.2522,55.28,20140321,"Dubai, Dubayy, United Arab Emirates",4
310,15.0,30.0,20140321,Sudan,1
680,27.5,90.5,20140321,Bhutan,1
885,34.5167,69.1833,20140322,"Kabul, Kabol, Afghanistan",4
240,25.2522,55.28,20140322,"Dubai, Dubayy, United Arab Emirates",4
390,42.8333,12.8333,20140322,Italy,1
885,34.5167,69.1833,20140322,"Kabul, Kabol, Afghanistan",4
476,47.0,29.0,20140323,Moldova,1
256,34.0,9.0,20140323,Tunisia,1
390,47.0,29.0,20140323,Moldova,1
208,32.9228,50.0064,20140323,"Nowruz, Esfahan, Iran",4
210,12.65,-8.0,20140324,"Bamako, Bamako, Mali",4
250,25.2522,55.28,20140324,"Dubai, Dubayy, United Arab Emirates",4
380,8.0,38.0,20140324,Ethiopia,1
450,8.0,38.0,20140325,Ethiopia,1
240,25.2522,55.28,20140325,"Dubai, Dubayy, United Arab Emirates",4
270,35.0,38.0,20140325,Syria,1
224,52.35,4.91667,20140326,"Amsterdam, Noord-Holland, Netherlands",4
360,19.0,-72.4167,20140326,Haiti,1
220,25.2867,51.5333,20140326,"Doha, Ad Daw?ah, Qatar",4
250,7.0,21.0,20140327,Central African Republic,1
280,35.0,105.0,20140327,China,1
250,7.0,21.0,20140327,Central African Republic,1
320,39.0194,125.755,20140327,"Pyongyang, P'yongyang-si, North Korea",4
295,,,20140327,,1
240,8.0,38.0,20140327,Ethiopia,1
405,27.0,30.0,20140327,Egypt,1
1030,19.0,-72.4167,20140327,Haiti,1
220,3.25,73.0,20140327,Maldives,1
225,45.0,34.0,20140327,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",4
306,8.0,30.0,20140328,South Sudan,1
408,8.0,30.0,20140328,South Sudan,1
408,8.0,30.0,20140328,South Sudan,1
306,8.0,30.0,20140328,South Sudan,1
306,8.0,30.0,20140328,South Sudan,1
204,27.0,30.0,20140328,Egypt,1
296,55.7522,37.6156,20140328,"Moscow, Moskva, Russia",4
306,8.0,30.0,20140328,South Sudan,1
534,36.8028,10.1797,20140329,"Tunis, (TS26), Tunisia",4
534,36.8028,10.1797,20140329,"Tunis, (TS26), Tunisia",4
308,8.0,30.0,20140329,South Sudan,1
534,36.8028,10.1797,20140329,"Tunis, (TS26), Tunisia",4
390,8.0,30.0,20140329,South Sudan,1
617,36.17,-119.746,20140329,"California, United States",2
390,8.0,30.0,20140329,South Sudan,1
534,36.8028,10.1797,20140329,"Tunis, (TS26), Tunisia",4
390,8.0,30.0,20140329,South Sudan,1
534,36.8028,10.1797,20140329,"Tunis, (TS26), Tunisia",4
534,36.8028,10.1797,20140329,"Tunis, (TS26), Tunisia",4
390,8.0,30.0,20140329,South Sudan,1
698,8.0,30.0,20140329,South Sudan,1
308,8.0,30.0,20140329,South Sudan,1
308,8.0,30.0,20140329,South Sudan,1
308,8.0,30.0,20140329,South Sudan,1
450,34.5167,69.1833,20140329,"Kabul, Kabol, Afghanistan",4
698,8.0,30.0,20140329,South Sudan,1
216,45.0,34.0,20140331,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",4
360,45.0,34.0,20140331,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",4
250,33.3386,44.3939,20140402,"Baghdad, Baghdad, Iraq",4
290,7.0,21.0,20140402,Central African Republic,1
280,-18.0,175.0,20140403,Fiji,1
280,-18.0,175.0,20140403,Fiji,1
278,33.3386,44.3939,20140406,"Baghdad, Baghdad, Iraq",4
730,55.6667,12.5833,20140406,"Copenhagen, Køavn*, Denmark",4
216,33.3386,44.3939,20140406,"Baghdad, Baghdad, Iraq",4
240,55.6667,12.5833,20140407,"Copenhagen, Køavn*, Denmark",4
286,41.9,12.4833,20140410,"Rome, Lazio, Italy",4
208,60.0,100.0,20140413,Russia,1
218,60.0,100.0,20140413,Russia,1
248,60.0,100.0,20140413,Russia,1
214,46.0,2.0,20140415,France,1
408,31.4167,34.3333,20140427,"Gaza, Israel (general), Israel",4
350,15.0,48.0,20140427,Yemen,1
272,31.4167,34.3333,20140427,"Gaza, Israel (general), Israel",4
348,21.3069,-157.858,20140427,"Honolulu, Hawaii, United States",3
248,15.0,48.0,20140428,Yemen,1
242,36.75,72.0,20140502,"Badakhshan, Badakhshan, Afghanistan",5
240,0.315556,32.5656,20140506,"Kampala, Kampala, Uganda",4
290,5.27384,17.3679,20140506,"Yolo, Ombella-Mpoko, Central African Republic",4
345,10.8658,12.847,20140510,"Chibok, Borno, Nigeria",4
230,-2.0,30.0,20140510,Rwanda,1
300,60.0,100.0,20140516,Russia,1
268,36.2028,37.1586,20140517,"Aleppo, ?alab, Syria",4
514,9.08333,7.53333,20140520,"Abuja, Abuja Federal Capital Territory, Nigeria",4
246,2.06667,45.3667,20140524,"Mogadishu, Banaadir, Somalia",4
270,36.2028,37.1586,20140531,"Aleppo, ?alab, Syria",4
270,36.2028,37.1586,20140531,"Aleppo, ?alab, Syria",4
400,-27.0,133.0,20140611,Australia,1
318,33.3386,44.3939,20140612,"Baghdad, Baghdad, Iraq",4
230,6.93194,79.8478,20140613,"Colombo, Western, Sri Lanka",4
394,34.5167,69.1833,20140614,"Kabul, Kabol, Afghanistan",4
210,55.7522,37.6156,20140618,"Moscow, Moskva, Russia",4
210,55.7522,37.6156,20140618,"Moscow, Moskva, Russia",4
265,35.0,38.0,20140620,Syria,1
370,31.4167,34.3333,20140623,"Gaza, Israel (general), Israel",4
370,31.4167,34.3333,20140623,"Gaza, Israel (general), Israel",4
355,33.3386,44.3939,20140626,"Baghdad, Baghdad, Iraq",4
410,33.3386,44.3939,20140629,"Baghdad, Baghdad, Iraq",4
410,33.3386,44.3939,20140629,"Baghdad, Baghdad, Iraq",4
1080,33.8333,35.8333,20140703,Lebanon,1
303,32.4167,68.75,20140708,"Paktika, Paktika, Afghanistan",5
237,32.4167,68.75,20140709,"Paktika, Paktika, Afghanistan",5
515,31.4167,34.3333,20140710,"Gaza, Israel (general), Israel",4
956,31.4167,34.3333,20140711,"Gaza, Israel (general), Israel",4
960,31.4167,34.3333,20140711,"Gaza, Israel (general), Israel",4
282,38.0,-97.0,20140712,United States,1
270,31.4167,34.3333,20140712,"Gaza, Israel (general), Israel",4
785,34.5167,69.1833,20140712,"Kabul, Kabol, Afghanistan",4
341,31.4167,34.3333,20140712,"Gaza, Israel (general), Israel",4
304,34.5167,69.1833,20140712,"Kabul, Kabol, Afghanistan",4
277,31.4167,34.3333,20140713,"Gaza, Israel (general), Israel",4
220,32.8925,13.18,20140713,"Tripoli, Tarabulus, Libya",4
202,32.8925,13.18,20140714,"Tripoli, Tarabulus, Libya",4
290,38.0,-97.0,20140714,United States,1
211,32.8925,13.18,20140714,"Tripoli, Tarabulus, Libya",4
294,32.8925,13.18,20140714,"Tripoli, Tarabulus, Libya",4
205,31.4167,34.3333,20140715,"Gaza, Israel (general), Israel",4
230,35.75,51.5148,20140715,"Tehran, Tehran, Iran",4
240,35.75,51.5148,20140715,"Tehran, Tehran, Iran",4
210,31.4167,34.3333,20140715,"Gaza, Israel (general), Israel",4
234,36.2028,37.1586,20140716,"Aleppo, ?alab, Syria",4
705,60.0,100.0,20140716,Russia,1
1900,60.0,100.0,20140717,Russia,1
204,49.0,32.0,20140717,Ukraine,1
215,31.4167,34.3333,20140718,"Gaza, Israel (general), Israel",4
224,49.0,32.0,20140718,Ukraine,1
210,49.0,32.0,20140718,Ukraine,1
326,31.4167,34.3333,20140718,"Gaza, Israel (general), Israel",4
203,60.0,100.0,20140718,Russia,1
269,31.4167,34.3333,20140718,"Gaza City, Israel (general), Israel",4
283,49.0,32.0,20140718,Ukraine,1
222,31.4167,34.3333,20140719,"Gaza, Israel (general), Israel",4
370,31.4167,34.3333,20140719,"Gaza, Israel (general), Israel",4
242,54.0,-2.0,20140720,United Kingdom,1
294,31.4167,34.3333,20140720,"Gaza City, Israel (general), Israel",4
370,55.7522,37.6156,20140720,"Moscow, Moskva, Russia",4
226,31.4167,34.3333,20140720,"Gaza, Israel (general), Israel",4
336,31.4167,34.3333,20140720,"Gaza City, Israel (general), Israel",4
333,31.4167,34.3333,20140721,"Gaza, Israel (general), Israel",4
228,31.4167,34.3333,20140721,"Gaza, Israel (general), Israel",4
304,31.4167,34.3333,20140721,"Gaza, Israel (general), Israel",4
290,31.4167,34.3333,20140721,"Gaza, Israel (general), Israel",4
300,31.4167,34.3333,20140721,"Gaza, Israel (general), Israel",4
204,30.05,31.25,20140722,"Cairo, Al Qahirah, Egypt",4
612,31.4167,34.3333,20140722,"Gaza, Israel (general), Israel",4
1020,31.4167,34.3333,20140722,"Gaza, Israel (general), Israel",4
204,30.05,31.25,20140722,"Cairo, Al Qahirah, Egypt",4
418,31.4167,34.3333,20140722,"Gaza, Israel (general), Israel",4
1038,31.4167,34.3333,20140722,"Gaza, Israel (general), Israel",4
612,31.4167,34.3333,20140722,"Gaza, Israel (general), Israel",4
466,31.4167,34.3333,20140722,"Gaza, Israel (general), Israel",4
212,35.0,38.0,20140723,Syria,1
338,31.7667,35.2333,20140723,"Jerusalem, Israel (general), Israel",4
240,38.8951,-77.0364,20140723,"Washington, District of Columbia, United States",3
230,33.3386,44.3939,20140723,"Baghdad, Baghdad, Iraq",4
332,38.8951,-77.0364,20140724,"White House, District of Columbia, United States",3
229,31.4167,34.3333,20140724,"Gaza, Israel (general), Israel",4
332,38.8951,-77.0364,20140724,"White House, District of Columbia, United States",3
275,31.4167,34.3333,20140724,"Gaza, Israel (general), Israel",4
203,31.4167,34.3333,20140724,"Gaza, Israel (general), Israel",4
642,48.8667,2.33333,20140724,"Paris, RhôAlpes, France",4
630,31.7667,35.2333,20140724,"Jerusalem, Israel (general), Israel",4
258,30.05,31.25,20140724,"Cairo, Al Qahirah, Egypt",4
456,38.8951,-77.0364,20140724,"White House, District of Columbia, United States",3
328,38.8951,-77.0364,20140725,"Washington, District of Columbia, United States",3
236,48.8667,2.33333,20140725,"Paris, RhôAlpes, France",4
328,38.8951,-77.0364,20140725,"Washington, District of Columbia, United States",3
448,38.8951,-77.0364,20140725,"Washington, District of Columbia, United States",3
250,34.0,9.0,20140726,Tunisia,1
276,31.4167,34.3333,20140728,"Gaza, Israel (general), Israel",4
1532,31.4167,34.3333,20140728,"Gaza, Israel (general), Israel",4
249,48.567,39.3171,20140728,"Lugansk, Luhans'ka Oblast', Ukraine",4
234,31.4167,34.3333,20140728,"Gaza, Israel (general), Israel",4
377,31.4167,34.3333,20140728,"Gaza, Israel (general), Israel",4
479,31.4167,34.3333,20140728,"Gaza, Israel (general), Israel",4
322,31.4167,34.3333,20140728,"Gaza, Israel (general), Israel",4
220,31.4167,34.3333,20140728,"Gaza, Israel (general), Israel",4
1902,31.4167,34.3333,20140728,"Gaza, Israel (general), Israel",4
1245,31.4167,34.3333,20140728,"Gaza, Israel (general), Israel",4
344,46.0,2.0,20140729,France,1
230,48.567,39.3171,20140729,"Luhansk, Luhans'ka Oblast', Ukraine",4
430,31.4167,34.3333,20140729,"Gaza, Israel (general), Israel",4
240,50.4333,30.5167,20140730,"Kiev, Ukraine (general), Ukraine",4
260,36.2028,37.1586,20140730,"Aleppo, ?alab, Syria",4
232,31.4167,34.3333,20140730,"Gaza, Israel (general), Israel",4
750,31.4167,34.3333,20140801,"Gaza, Israel (general), Israel",4
698,55.7522,37.6156,20140801,"Moscow, Moskva, Russia",4
229,31.4167,34.3333,20140801,"Gaza, Israel (general), Israel",4
306,31.4167,34.3333,20140802,"Gaza, Israel (general), Israel",4
207,33.8719,35.5097,20140806,"Beirut, Beyrouth, Lebanon",4
370,38.0,-97.0,20140806,United States,1
310,25.1723,55.2444,20140806,"Khaleej Times, Dubayy, United Arab Emirates",4
360,38.0,-97.0,20140807,United States,1
327,35.75,51.5148,20140808,"Tehran, Tehran, Iran",4
220,36.1926,44.0106,20140809,"Arbil, Liwa' Irbil, Iraq",4
206,38.8951,-77.0364,20140816,"White House, District of Columbia, United States",3
220,55.7522,37.6156,20140817,"Moscow, Moskva, Russia",4
240,48.567,39.3171,20140817,"Luhansk, Luhans'ka Oblast', Ukraine",4
470,48.567,39.3171,20140817,"Luhansk, Luhans'ka Oblast', Ukraine",4
470,48.567,39.3171,20140817,"Luhansk, Luhans'ka Oblast', Ukraine",4
256,50.4333,30.5167,20140818,"Kiev, Ukraine (general), Ukraine",4
280,33.0,44.0,20140818,Iraq,1
623,55.7522,37.6156,20140818,"Moscow, Moskva, Russia",4
623,55.7522,37.6156,20140818,"Moscow, Moskva, Russia",4
350,32.8925,13.18,20140819,"Tripoli, Tarabulus, Libya",4
288,55.7522,37.6156,20140822,"Moscow, Moskva, Russia",4
279,33.5,36.3,20140822,"Damascus, Dimashq, Syria",4
210,13.75,100.517,20140822,"Bangkok, Krung Thep Mahanakhon, Thailand",4
330,55.7522,37.6156,20140823,"Moscow, Moskva, Russia",4
314,60.0,100.0,20140823,Russia,1
238,55.7522,37.6156,20140823,"Moscow, Moskva, Russia",4
342,40.0,60.0,20140824,Turkmenistan,1
222,40.0,60.0,20140824,Turkmenistan,1
238,33.0,44.0,20140826,Iraq,1
290,10.0,8.0,20140827,Nigeria,1
